ATE,Error_ATE,Error_PEHE,Problem
5.062052,0.026533,3.831199,IHDP 426
3.293387,0.426333,4.714386,IHDP 427
4.306567,0.125448,0.98774,IHDP 428
3.981822,0.000108,0.292281,IHDP 429
5.199454,0.410146,7.762152,IHDP 430
4.576907,0.239844,2.737161,IHDP 431
4.014548,0.025539,0.31878,IHDP 432
5.590636,0.071899,5.637435,IHDP 433
9.7451,4.791805,835.734472,IHDP 434
3.91084,0.071624,0.283402,IHDP 435
4.291502,0.392702,5.108393,IHDP 436
10.22435,0.855164,13.766457,IHDP 437
4.922349,0.348713,15.075277,IHDP 438
3.48837,2.023646,37.096106,IHDP 439
3.209458,1.865026,47.382098,IHDP 440
3.718254,0.084176,0.284173,IHDP 441
4.354939,0.074753,0.651662,IHDP 442
4.253209,0.30531,0.453476,IHDP 443
3.729984,0.321387,2.255442,IHDP 444
5.618664,0.122699,7.989991,IHDP 445
5.099168,0.111925,4.263063,IHDP 446
4.153354,0.035843,0.400712,IHDP 447
3.316493,0.950103,15.208813,IHDP 448
4.081418,0.491346,15.81214,IHDP 449
4.242427,0.416031,10.94765,IHDP 450
4.637361,0.154828,1.587925,IHDP 451
4.532308,0.873473,25.458338,IHDP 452
4.088621,0.12762,0.194655,IHDP 453
4.002836,0.180792,2.946339,IHDP 454
3.683024,0.055687,10.374159,IHDP 455
3.984479,0.025952,0.209988,IHDP 456
4.634253,0.130707,1.488812,IHDP 457
3.985477,0.226767,2.604037,IHDP 458
4.064663,0.015464,1.174937,IHDP 459
4.112875,0.072926,0.418915,IHDP 460
4.129724,0.589074,6.80981,IHDP 461
3.671723,0.145473,2.399545,IHDP 462
3.57222,0.154473,0.440828,IHDP 463
3.706723,0.053585,1.302129,IHDP 464
3.728413,0.137357,0.344867,IHDP 465
4.871721,0.143263,2.181098,IHDP 466
3.950303,0.099513,0.393951,IHDP 467
9.055004,2.012726,149.421647,IHDP 468
4.498951,0.191623,1.039655,IHDP 469
3.554221,0.234027,2.326177,IHDP 470
4.476153,0.504154,7.747006,IHDP 471
3.625736,0.155352,0.925641,IHDP 472
9.015109,0.486299,223.340615,IHDP 473
